web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,adresse,type_chaussures,image_lien-src
"1739486697-103","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1739486697-104","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1739486697-105","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1739486697-106","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739486697-107","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739486716-108","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-7-paires-4336733","15 000 CFA","Ouakam, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739486732-109","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739486732-110","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg"
"1739486732-111","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg"
"1739486732-112","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4351183_uploaded_image1_1693054139.jpg"
"1739486732-113","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1739486732-114","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673169_uploaded_image2_1651155111.jpeg"
"1739486732-115","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673165_uploaded_image2_1651154980.jpeg"
"1739486732-116","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673159_uploaded_image3_1651154872.jpeg"
"1739486732-117","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg"
"1739486732-118","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2734509_uploaded_image1_1604404615.jpg"
"1739486732-119","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2646040_uploaded_image1_1600852986.jpg"
"1739486732-120","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739486747-121","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739486747-122","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4394927_uploaded_image1_1695956109.jpg"
"1739486747-123","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4351852_uploaded_image1_1693108691.jpg"
"1739486747-124","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4327769_uploaded_image1_1691537125.jpg"
"1739486747-125","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739486747-126","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg"
"1739486747-127","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg"
"1739486747-128","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1739486747-129","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1739486747-130","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1739486747-131","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739486747-132","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739486760-133","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4361430_uploaded_image2_1693749843.jpeg"
"1739486760-134","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1409266_uploaded_image1_1577711646.42.png"
"1739486760-135","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739486760-136","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928091_uploaded_image1_1725487369.jpg"
"1739486760-137","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739486760-138","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4779994_uploaded_image1_1717548193.jpg"
